user_id,name,screen_name,location,description,entities,protected,followers_count,friends_count,listed_count,favourites_count,geo_enabled,statuses_count,shared_location,shared_profile_picture,desc_words_Count
59946755,Heather Scott,scottheather,SF Bay Area,,"{""url"": {""urls"": [{""url"": ""http://t.co/wNUsr2Wn0Q"", ""expanded_url"": ""http://www.examiner.com/x-39836-SF-Sports-Performance-Examiner"", ""display_url"": ""examiner.com/x-39836-SF-Spo\u2026"", ""indices"": [0, 22]}]}, ""description"": {""urls"": []}}",0,99,0,2,0,0,297,1,1,1
2734361429,lol,iAmMontacia,,,"{""url"": {""urls"": [{""url"": ""https://t.co/zW349yLd4m"", ""expanded_url"": ""http://ask.fm/w0lf0z"", ""display_url"": ""ask.fm/w0lf0z"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,8,53,0,1,0,9,0,1,1
3038291083,Bwood Bat,therealbwoodbat,,the real bwood bat,"{""description"": {""urls"": []}}",0,26,55,0,0,0,4,0,1,4
18807289,samirchugh,samirchugh,,,"{""description"": {""urls"": []}}",0,33,33,4,1,0,10,0,0,1
150832830,David Faitelson,Faitelson_ESPN,"San Diego, CA","AVISO LEGAL: Si nos envías un tweet, estás permitiendo que ESPN lo muestre en cualquiera de sus plataformas, incluyendo los diferentes canales de televisión.","{""url"": {""urls"": [{""url"": ""https://t.co/C2q2SQXUmA"", ""expanded_url"": ""http://ESPN.com"", ""display_url"": ""ESPN.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,3586934,1149,7414,181,1,56844,1,1,24
581598744,adhe cepret,ACepret,,sii tampan  follback just mention -__-,"{""description"": {""urls"": []}}",0,22,23,0,0,0,28,0,1,6
1505156994,Ayunda dianz,ayunda_dianz,Lamongan,"Kalau PELAJAR TIDAK MAU BELAJAR, bukan PELAJAR SEJATI.
LIFE-LONG LEARNER .
*
Im is pharmacist.
Medical is my everything.
Be a young aeder is my calling.
*","{""description"": {""urls"": []}}",0,19,78,0,3,0,29,1,0,27
1936484744,Aladiy yansah,AladiyYansah,tangerang,,"{""description"": {""urls"": []}}",0,8,104,0,5,1,163,1,1,1
3662884160,Keith,_KLAmusic_,"Sandy Spring, MD",Sandy Spring Friends School - MS,"{""description"": {""urls"": []}}",0,3,24,0,5,0,2,1,1,6
57641001,paul klein,pauljasonklein,ur heart,LANY,"{""url"": {""urls"": [{""url"": ""https://t.co/MHRoQBvYne"", ""expanded_url"": ""http://thisislany.com"", ""display_url"": ""thisislany.com"", ""indices"": [0, 23]}]}, ""description"": {""urls"": []}}",0,389491,85,299,17127,0,1492,1,1,1
2247461696,Cimo Sanchez,CimoYoung,,,"{""description"": {""urls"": []}}",0,25,80,0,17,0,16,0,1,1
1272264896,Firman,FirmanTulang,Korea,"Dahulukan Orang yang lebih Tua Dari Anda yang muda, karna dari segi itulah disebut menghargai","{""description"": {""urls"": []}}",0,7,34,0,0,0,8,1,1,15
